row_index,mfg_part_num,part_desc,brand_e1,brand_unilog,brand_dib,part_manuf,placeholder_flags,coarse_category,is_dishwasher,classification_method
517,ADH-1821,ADH-1821 SILICONE SEALANT 10.1OZ TUBE,,,,Loctite,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Loctite', '_distributor_code': None, '_distributor_cluster': 'Loctite'}",Adhesives > Sealants > Silicone Sealants,False,llm-classified
518,CBL-1953,CBL-1953 CAT6.5 CABLE 250FT,,,,Belden,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Belden', '_distributor_code': None, '_distributor_cluster': 'Belden Inc'}",Electrical > Wire & Cable > Network Cables,False,llm-classified
519,ADH-1713,ADH-1713 SILICONE SEALANT 10.1OZ CARTRIDGE,,,,Henkel Corporation,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Henkel Corporation', '_distributor_code': None, '_distributor_cluster': 'Henkel Corporation'}",Adhesives > Sealants > Silicone Sealants,False,llm-classified
520,TOOL2-1127,TOOL2-1127 M12 RECIPROCATING SAW KIT,,,,Milwaukee Tool,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Milwaukee Tool', '_distributor_code': None, '_distributor_cluster': 'Milwaukee Tool'}",Tools > Power Tools > Reciprocating Saws,False,llm-classified
521,TOOL2-1799,TOOL2-1799 M18 ANGLE GRINDER KIT,,,,Milwaukee Tool,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Milwaukee Tool', '_distributor_code': None, '_distributor_cluster': 'Milwaukee Tool'}",Tools > Power Tools > Angle Grinders,False,llm-classified
522,DW-1126,DW-1126 BUILT-IN DISHWASHER 40 dBA BLACK STAINLESS,,,,Bosch,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Bosch', '_distributor_code': None, '_distributor_cluster': 'Bosch'}",Appliances > Large Appliances > Dishwashers,True,llm-classified
523,JN-1362,JN-1362 18in MICROFIBER FLAT MOP,,,,Rubbermaid Commercial,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Rubbermaid Commercial', '_distributor_code': None, '_distributor_cluster': 'Rubbermaid Commercial'}",Janitorial > Floor Care > Mops,False,llm-classified
524,RF-1629,RF-1629 SIDE BY SIDE REFRIGERATOR 23 CU FT,,,,Samsung Electronics,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Samsung Electronics', '_distributor_code': None, '_distributor_cluster': 'Samsung Electronics'}",Appliances > Large Appliances > Refrigerators,False,llm-classified
525,MW-1837,MW-1837 COUNTERTOP MICROWAVE 1027W,,,,Panasonic Corp,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Panasonic Corp', '_distributor_code': None, '_distributor_cluster': 'Panasonic Corp'}",Appliances > Small Appliances > Microwaves,False,llm-classified
526,BM-1600,BM-1600 1/2IN OSB SUBFLR 4X8 SHEET,,,,GP,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'GP', '_distributor_code': None, '_distributor_cluster': 'GP'}",Hardware > Building Materials > OSB Panels,False,llm-classified
527,DW-1061,DW-1061 FRONT CONTROL DISHWASHER 52 dBA BLACK STAINLESS,,,,Bosch,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Bosch', '_distributor_code': None, '_distributor_cluster': 'Bosch'}",Appliances > Large Appliances > Dishwashers,True,llm-classified
528,FAS2-1687,FAS2-1687 POST BASE ZMAX,,,,Simpson Strong Tie Co,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Simpson Strong Tie Co', '_distributor_code': None, '_distributor_cluster': 'Simpson Strong Tie Co'}",Fasteners > Structural Fasteners > Post Bases,False,llm-classified
529,AB2-1604,AB2-1604 9in FLAP DISC 40GRIT,,,,Norton Abrasives,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Norton Abrasives', '_distributor_code': None, '_distributor_cluster': 'Norton Abrasives'}",Abrasives > Coated Abrasives > Flap Discs,False,llm-classified
530,TOOL2-1727,TOOL2-1727 M12 IMPACT WRENCH KIT,,,,Milwaukee Tool,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Milwaukee Tool', '_distributor_code': None, '_distributor_cluster': 'Milwaukee Tool'}",Tools > Power Tools > Impact Wrenches,False,llm-classified
531,HV-1880,HV-1880 PROGRAMMABLE THERMOSTAT 5-2 DAY DIGITAL,,,,Honeywell International,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Honeywell International', '_distributor_code': None, '_distributor_cluster': 'Honeywell International'}",HVAC > Controls > Thermostats,False,llm-classified
532,LG-1781,LG-1781 56V CORDLESS STRING TRIMMER,,,,EGO Power+,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'EGO Power+', '_distributor_code': None, '_distributor_cluster': 'EGO Power+'}",Lawn & Garden > Outdoor Power Equipment > String Trimmers,False,llm-classified
533,LB-1649,LB-1649 A19 LED 9W 4000K DIM 6PK,,,,Signify North America,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Signify North America', '_distributor_code': None, '_distributor_cluster': 'Signify North America'}",Lighting > LED Bulbs > A-Shape Bulbs,False,llm-classified
534,AU-1028,AU-1028 12V AGM BATTERY GRP 35 710CCA,,,,Interstate Battery Sys,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Interstate Battery Sys', '_distributor_code': None, '_distributor_cluster': 'Interstate Battery Sys'}",Automotive > Batteries > Automotive Batteries,False,llm-classified
535,LG-1023,LG-1023 56V CORDLESS HEDGE TRIMMER,,,,EGO Power+,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'EGO Power+', '_distributor_code': None, '_distributor_cluster': 'EGO Power+'}",Lawn & Garden > Outdoor Power Equipment > Hedge Trimmers,False,llm-classified
536,HV-1163,HV-1163 25X25X1 MERV8 PLEATED FILTR,,,,Honeywell Intl,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Honeywell Intl', '_distributor_code': None, '_distributor_cluster': 'Honeywell Intl'}",HVAC > Filtration > Air Filters,False,llm-classified
537,SF2-1648,SF2-1648 NITRILE GLOVE PF MD 100CT,,,,Ansell Limited,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Ansell Limited', '_distributor_code': None, '_distributor_cluster': 'Ansell Limited'}",Safety > Hand Protection > Disposable Gloves,False,llm-classified
538,PT2-1533,PT2-1533 7.25 IN CIRC SAW 15A CORDED,,,,Makita U.S.A. Inc,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Makita U.S.A. Inc', '_distributor_code': None, '_distributor_cluster': 'Makita U.S.A. Inc'}",Tools > Power Tools > Circular Saws,False,llm-classified
539,FAS2-1319,FAS2-1319 JOIST HANGER ZMAX,,,,Simpson Strong Tie Co,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Simpson Strong Tie Co', '_distributor_code': None, '_distributor_cluster': 'Simpson Strong Tie Co'}",Fasteners > Structural Fasteners > Joist Hangers,False,llm-classified
540,RF-1523,RF-1523 FRENCH DOOR REFRIGERATOR 24 CU FT,,,,LG Electronics,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'LG Electronics', '_distributor_code': None, '_distributor_cluster': 'LG Electronics'}",Appliances > Large Appliances > Refrigerators,False,llm-classified
541,DW-1915,DW-1915 TOP CONTROL DISHWASHER 45 dBA BLACK STAINLESS,,,,Bosch,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Bosch', '_distributor_code': None, '_distributor_cluster': 'Bosch'}",Appliances > Large Appliances > Dishwashers,True,llm-classified
542,SF2-1218,SF2-1218 NITRILE GLOVE PF SM 100CT,,,,Ansell,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Ansell', '_distributor_code': None, '_distributor_cluster': 'Ansell Ltd'}",Safety > Personal Protective Equipment > Disposable Gloves,False,llm-classified
543,MW-1290,MW-1290 COUNTERTOP MICROWAVE 1060W,,,,Panasonic Corp,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Panasonic Corp', '_distributor_code': None, '_distributor_cluster': 'Panasonic Corp'}",Appliances > Small Appliances > Microwaves,False,llm-classified
544,JN-1568,"JN-1568 24"" MICROFIBER FLAT MOP",,,,Rubbermaid,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Rubbermaid', '_distributor_code': None, '_distributor_cluster': 'Rubbermaid'}",Janitorial > Cleaning Tools > Mops,False,llm-classified
545,TOOL2-1129,TOOL2-1129 M12 IMPACT WRENCH KIT,,,,Milwaukee Electric Tool,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Milwaukee Electric Tool', '_distributor_code': None, '_distributor_cluster': 'Milwaukee Electric Tool'}",Tools > Power Tools > Impact Wrenches,False,llm-classified
546,BM-1733,BM-1733 3/4IN OSB SUBFLR 4X8 SHEET,,,,Georgia-Pacific,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Georgia-Pacific', '_distributor_code': None, '_distributor_cluster': 'Georgia Pacific Corp'}",Hardware > Building Materials > Plywood & Panels,False,llm-classified
547,HV-1615,HV-1615 PROGRAMMABLE THERMOSTAT 7-DAY DIGITAL,,,,Honeywell Inc,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Honeywell Inc', '_distributor_code': None, '_distributor_cluster': 'Honeywell Inc'}",HVAC > Thermostats > Digital Thermostats,False,llm-classified
548,BM-1571,BM-1571 5/8IN OSB SHEATHING 4X8 SHEET,,,,GP,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'GP', '_distributor_code': None, '_distributor_cluster': 'GP'}",Hardware > Building Materials > Plywood & Panels,False,llm-classified
549,RF-1579,RF-1579 FRENCH DOOR REFRIGERATOR 26 CU FT,,,,Samsung Electronics,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Samsung Electronics', '_distributor_code': None, '_distributor_cluster': 'Samsung Electronics'}",Appliances > Large Appliances > Refrigerators,False,llm-classified
550,ADH-1841,ADH-1841 EPOXY 3OZ CARTRIDGE,,,,Henkel Corporation,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Henkel Corporation', '_distributor_code': None, '_distributor_cluster': 'Henkel Corporation'}",Adhesives > Epoxy > Cartridge Epoxy,False,llm-classified
551,AU-1202,AU-1202 12V AGM BATTERY GRP 35 757CCA,,,,Interstate Battery Sys,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Interstate Battery Sys', '_distributor_code': None, '_distributor_cluster': 'Interstate Battery Sys'}",Automotive > Batteries > Automotive Batteries,False,llm-classified
552,HV-1812,HV-1812 20X30X1 MERV11 PLEATED FILTR,,,,Honeywell Intl,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Honeywell Intl', '_distributor_code': None, '_distributor_cluster': 'Honeywell Intl'}",HVAC > Air Filters > Pleated Air Filters,False,llm-classified
553,CBL-1353,CBL-1353 CAT6.5 CABLE 100FT,,,,Belden,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Belden', '_distributor_code': None, '_distributor_cluster': 'Belden Inc'}",Electrical > Wire & Cable > Data Cable,False,llm-classified
554,BM-1621,BM-1621 3/4IN OSB SHEATHING 4X8 SHEET,,,,Georgia Pacific Corp,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Georgia Pacific Corp', '_distributor_code': None, '_distributor_cluster': 'Georgia Pacific Corp'}",Hardware > Building Materials > Plywood & Panels,False,llm-classified
555,PT2-1634,PT2-1634 10-IN CIRC SAW 15A CORDED,,,,Makita,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Makita', '_distributor_code': None, '_distributor_cluster': 'Makita USA'}",Tools > Power Tools > Circular Saws,False,llm-classified
556,FA-1933,FA-1933 8D COMMON NAIL 3in 25 LB BOX,,,,Fastenal Company,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Fastenal Company', '_distributor_code': None, '_distributor_cluster': 'Fastenal Company'}",Fasteners > Nails > Common Nails,False,llm-classified
557,PL-1413,PL-1413 1 UNION BRS 125#,,,,Watts,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Watts', '_distributor_code': None, '_distributor_cluster': 'Watts'}",Plumbing > Fittings & Valves > Unions,False,llm-classified
558,HV-1150,HV-1150 16X25X1 MERV8 PLEATED FILTR,,,,Honeywell Inc,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Honeywell Inc', '_distributor_code': None, '_distributor_cluster': 'Honeywell Inc'}",HVAC > Air Filters > Pleated Air Filters,False,llm-classified
559,VLV-1729,VLV-1729 1/2IN BALL VLV BRS FIP,,,,Eaton,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Eaton', '_distributor_code': None, '_distributor_cluster': 'Eaton Corporation'}",Plumbing > Fittings & Valves > Ball Valves,False,llm-classified
560,PL-1286,PL-1286 1 CPLG BRS 150#,,,,Watts Regulator Co,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Watts Regulator Co', '_distributor_code': None, '_distributor_cluster': 'Watts Regulator Co'}",Plumbing > Fittings & Valves > Couplings,False,llm-classified
561,UNK-9011,MISC HDW ASSTD,,,,,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': True, '_distributor_name': 'Unknown', '_distributor_code': None, '_distributor_cluster': 'Unknown'}",Hardware > General Hardware > Assorted Hardware,False,llm-classified
562,CBL-1800,CBL-1800 CAT6 PATCH CABLE 500FT,,,,Belden,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Belden', '_distributor_code': None, '_distributor_cluster': 'Belden Inc'}",Electrical > Wire & Cable > Data Cable,False,llm-classified
563,EL-1845,EL-1845 10/3 NM-B ROMEX 250FT,,,,Southwire,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Southwire', '_distributor_code': None, '_distributor_cluster': 'Southwire Company'}",Electrical > Wire & Cable > Romex Wire,False,llm-classified
564,CBL-1311,CBL-1311 CAT5 CABLE 500FT,,,,Belden,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Belden', '_distributor_code': None, '_distributor_cluster': 'Belden Inc'}",Electrical > Wire & Cable > Data Cable,False,llm-classified
565,UNK-9010,PT NO ILLEGIBLE SEE PIC,,,,,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': True, '_distributor_name': 'Unknown', '_distributor_code': None, '_distributor_cluster': 'Unknown'}",Uncategorized,False,llm-classified
566,SF2-1429,SF2-1429 NITRILE GLOVES PF XL 50CT,,,,Ansell,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Ansell', '_distributor_code': None, '_distributor_cluster': 'Ansell Ltd'}",Safety > Personal Protective Equipment > Disposable Gloves,False,llm-classified
567,UNK-9004,PT NO ILLEGIBLE SEE PIC,,,,Grainger Industrial Supply,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Grainger Industrial Supply', '_distributor_code': None, '_distributor_cluster': 'Grainger Industrial Supply'}",Uncategorized,False,llm-classified
568,MW-1532,MW-1532 COUNTERTOP MICROWAVE 1214W,,,,GE Appliances,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'GE Appliances', '_distributor_code': None, '_distributor_cluster': 'GE Appliances'}",Appliances > Small Appliances > Microwaves,False,llm-classified
569,HV-1059,HV-1059 PROGRAMMABLE THERMOSTAT 5-2 DAY DIGITAL,,,,Honeywell Inc,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Honeywell Inc', '_distributor_code': None, '_distributor_cluster': 'Honeywell Inc'}",HVAC > Thermostats > Digital Thermostats,False,llm-classified
570,SF-1643,SF-1643 SAFETY GLASSES CLEAR ANTI-FOG ANSI Z87.1,,,,3M Co.,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': '3M Co.', '_distributor_code': None, '_distributor_cluster': '3M Company'}",Safety > Personal Protective Equipment > Safety Glasses,False,llm-classified
571,AU-1740,AU-1740 12V AGM BATTERY GRP 65 607CCA,,,,Interstate,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Interstate', '_distributor_code': None, '_distributor_cluster': 'Interstate'}",Automotive > Batteries > Automotive Batteries,False,llm-classified
572,AB2-1851,"AB2-1851 9"" GRIND WHL A24 TYPE27",,,,Norton Abr.,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Norton Abr.', '_distributor_code': None, '_distributor_cluster': 'Norton Abr.'}",Abrasives > Grinding Wheels > Depressed Center Wheels,False,llm-classified
573,RF-1748,RF-1748 SIDE BY SIDE REFRIGERATOR 20 CU FT,,,,LG Electronics,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'LG Electronics', '_distributor_code': None, '_distributor_cluster': 'LG Electronics'}",Appliances > Large Appliances > Refrigerators,False,llm-classified
574,EL-1824,EL-1824 12/2 NM-B ROMEX 250FT,,,,Southwire,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Southwire', '_distributor_code': None, '_distributor_cluster': 'Southwire Company'}",Electrical > Wire & Cable > Romex Wire,False,llm-classified
575,ADH-1168,ADH-1168 EPOXY 3OZ TUBE,,,,Henkel Corp,"{'brand_e1': True, 'brand_unilog': True, 'brand_dib': True, 'part_manuf': False, '_distributor_name': 'Henkel Corp', '_distributor_code': None, '_distributor_cluster': 'Henkel Corporation'}",Adhesives > Epoxy > Tube Epoxy,False,llm-classified
